player_id,salary,player_name,Age,Pos,Tm,G,GS,MP,TrV,EFF,Tm_use_total,eFGp,FG,FGA,FGp,X3P,X3PA,X3Pp,X2P,X2PA,X2Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FTF,PTS_per_game,Tm_FGA,Tm_MP,Tm_FTA,Tm_G,Tm_TOV,ASTTOVR,FG_MP,FGA_MP,FGp_MP,X3P_MP,X3PA_MP,X3Pp_MP,X2P_MP,X2PA_MP,X2Pp_MP,FT_MP,FTA_MP,FTp_MP,ORB_MP,DRB_MP,TRB_MP,AST_MP,STL_MP,BLK_MP,TOV_MP,PF_MP,PTS_per_MP,FTF_MP,Creds,ApproxV
156,18109175,Goran Dragic,32,PG,MIA,36,22,991,215.8477,536.0278,0.2371,0.4792,179,433,0.4134,57,164,0.3476,122,269,0.4535,79,101,0.7822,20,91,111,174,30,5,71,81,494,0.2333,13.7222,7218,19730,1782,82,1208,2.4507,0.1806,0.4369,4e-4,0.0575,0.1655,4e-4,0.1231,0.2714,5e-4,0.0797,0.1019,8e-4,0.0202,0.0918,0.112,0.1756,0.0303,0.005,0.0716,0.0817,0.4985,2e-4,467,4.7837
235,2393887,Udonis Haslem,38,C,MIA,10,1,74,-4.5116,30.7,0.2186,0.3333,11,33,0.3333,0,12,0,11,21,0.5238,3,4,0.75,3,24,27,2,0,0,3,9,25,0.1212,2.5,7218,19730,1782,82,1208,0.6667,0.1486,0.4459,0.0045,0,0.1622,0,0.1486,0.2838,0.0071,0.0405,0.0541,0.0101,0.0405,0.3243,0.3649,0.027,0,0,0.0405,0.1216,0.3378,0.0016,28,0.5796
284,14420700,James Johnson,31,PF,MIA,55,33,1164,255.6947,564.6545,0.1781,0.4987,164,379,0.4327,50,149,0.3356,114,230,0.4957,50,70,0.7143,22,154,176,135,35,27,74,114,428,0.1847,7.7818,7218,19730,1782,82,1208,1.8243,0.1409,0.3256,4e-4,0.043,0.128,3e-4,0.0979,0.1976,4e-4,0.043,0.0601,6e-4,0.0189,0.1323,0.1512,0.116,0.0301,0.0232,0.0636,0.0979,0.3677,2e-4,492,4.9746
294,1512601,Derrick Jones,21,SF,MIA,60,14,1153,478.4315,574.2833,0.1563,0.537,160,324,0.4938,28,91,0.3077,132,233,0.5665,74,122,0.6066,96,144,240,37,46,42,43,123,422,0.3765,7.0333,7218,19730,1782,82,1208,0.8605,0.1388,0.281,4e-4,0.0243,0.0789,3e-4,0.1145,0.2021,5e-4,0.0642,0.1058,5e-4,0.0833,0.1249,0.2082,0.0321,0.0399,0.0364,0.0373,0.1067,0.366,3e-4,532,5.2749
353,385000,Yante Maten,22,PF,MIA,2,0,13,12.3868,3,0.1318,0.25,1,4,0.25,0,1,0,1,3,0.3333,0,0,0,1,2,3,0,1,0,0,0,2,0,1,7218,19730,1782,82,1208,0,0.0769,0.3077,0.0192,0,0.0769,0,0.0769,0.2308,0.0256,0,0,0,0.0769,0.1538,0.2308,0,0.0769,0,0,0,0.1538,0,3,0.1085
362,1544951,Rodney McGruder,27,SG,MIA,66,45,1550,383.8903,605.0303,0.1539,0.4892,186,461,0.4035,79,225,0.3511,107,236,0.4534,52,72,0.7222,60,178,238,112,36,12,64,115,503,0.1562,7.6212,7218,19730,1782,82,1208,1.75,0.12,0.2974,3e-4,0.051,0.1452,2e-4,0.069,0.1523,3e-4,0.0335,0.0465,5e-4,0.0387,0.1148,0.1535,0.0723,0.0232,0.0077,0.0413,0.0742,0.3245,1e-4,542,5.3491
418,13537527,Kelly Olynyk,27,PF,MIA,79,36,1812,507.5356,1054.557,0.1796,0.5629,261,564,0.4628,113,319,0.3542,148,245,0.6041,152,185,0.8216,72,303,375,140,53,37,114,183,787,0.328,9.962,7218,19730,1782,82,1208,1.2281,0.144,0.3113,3e-4,0.0624,0.176,2e-4,0.0817,0.1352,3e-4,0.0839,0.1021,5e-4,0.0397,0.1672,0.207,0.0773,0.0292,0.0204,0.0629,0.101,0.4343,2e-4,942,8.0969
455,9367200,Josh Richardson,25,SG,MIA,73,73,2539,603.3441,1246.4521,0.2094,0.4922,423,1026,0.4123,164,460,0.3565,259,566,0.4576,199,231,0.8615,54,209,263,298,79,34,113,200,1209,0.2251,16.5616,7218,19730,1782,82,1208,2.6372,0.1666,0.4041,2e-4,0.0646,0.1812,1e-4,0.102,0.2229,2e-4,0.0784,0.091,3e-4,0.0213,0.0823,0.1036,0.1174,0.0311,0.0134,0.0445,0.0788,0.4762,1e-4,1135,9.3117
463,77250,Duncan Robinson,24,PF,MIA,15,1,161,85.0929,48.7333,0.1401,0.5,18,46,0.3913,10,35,0.2857,8,11,0.7273,4,6,0.6667,2,17,19,5,5,0,4,11,50,0.1304,3.3333,7218,19730,1782,82,1208,1.25,0.1118,0.2857,0.0024,0.0621,0.2174,0.0018,0.0497,0.0683,0.0045,0.0248,0.0373,0.0041,0.0124,0.1056,0.118,0.0311,0.0311,0,0.0248,0.0683,0.3106,8e-4,45,0.8274
536,2393887,Dwyane Wade,37,SG,MIA,72,2,1885,25.0206,1151.6944,0.2792,0.4781,416,960,0.4333,86,261,0.3295,330,699,0.4721,165,233,0.7082,69,216,285,301,59,38,166,118,1083,0.2427,15.0417,7218,19730,1782,82,1208,1.8133,0.2207,0.5093,2e-4,0.0456,0.1385,2e-4,0.1751,0.3708,3e-4,0.0875,0.1236,4e-4,0.0366,0.1146,0.1512,0.1597,0.0313,0.0202,0.0881,0.0626,0.5745,1e-4,988,8.3917
538,12705000,Dion Waiters,27,SG,MIA,44,28,1138,338.7098,498.5455,0.2113,0.5282,198,478,0.4142,109,289,0.3772,89,189,0.4709,22,44,0.5,7,109,116,121,29,9,64,72,527,0.0921,11.9773,7218,19730,1782,82,1208,1.8906,0.174,0.42,4e-4,0.0958,0.254,3e-4,0.0782,0.1661,4e-4,0.0193,0.0387,4e-4,0.0062,0.0958,0.1019,0.1063,0.0255,0.0079,0.0562,0.0633,0.4631,1e-4,436,4.5436
552,24434262,Hassan Whiteside,29,C,MIA,72,53,1674,517.5269,1514.6528,0.2262,0.5721,388,680,0.5706,2,16,0.125,386,664,0.5813,109,243,0.4486,257,560,817,56,46,136,97,192,887,0.3574,12.3194,7218,19730,1782,82,1208,0.5773,0.2318,0.4062,3e-4,0.0012,0.0096,1e-4,0.2306,0.3967,3e-4,0.0651,0.1452,3e-4,0.1535,0.3345,0.4881,0.0335,0.0275,0.0812,0.0579,0.1147,0.5299,2e-4,1419,11.0095
564,3448926,Justise Winslow,22,SF,MIA,66,52,1959,614.9629,1079.8485,0.208,0.4967,324,749,0.4326,96,256,0.375,228,493,0.4625,86,137,0.6277,63,292,355,282,72,19,142,177,830,0.1829,12.5758,7218,19730,1782,82,1208,1.9859,0.1654,0.3823,2e-4,0.049,0.1307,2e-4,0.1164,0.2517,2e-4,0.0439,0.0699,3e-4,0.0322,0.1491,0.1812,0.144,0.0368,0.0097,0.0725,0.0904,0.4237,1e-4,940,8.084
11,77250,Rawle Alkins,21,SG,CHI,10,1,120,84.662,46.2,0.1904,0.3718,13,39,0.3333,3,12,0.25,10,27,0.3704,8,12,0.6667,11,15,26,13,1,0,8,7,37,0.3077,3.7,7205,19905,1695,82,1159,1.625,0.1083,0.325,0.0028,0.025,0.1,0.0021,0.0833,0.225,0.0031,0.0667,0.1,0.0056,0.0917,0.125,0.2167,0.1083,0.0083,0,0.0667,0.0583,0.3083,0.0026,39,0.7432
24,1349383,Ryan Arcidiacono,24,PG,CHI,81,32,1961,538.9319,856.2222,0.1172,0.5443,187,418,0.4474,81,217,0.3733,106,201,0.5274,89,102,0.8725,27,192,219,269,65,4,63,171,544,0.244,6.716,7205,19905,1695,82,1159,4.2698,0.0954,0.2132,2e-4,0.0413,0.1107,2e-4,0.0541,0.1025,3e-4,0.0454,0.052,4e-4,0.0138,0.0979,0.1117,0.1372,0.0331,0.002,0.0321,0.0872,0.2774,1e-4,794,7.1227
58,1349383,Antonio Blakeney,22,SG,CHI,57,3,829,331.2892,330.386,0.2448,0.4646,166,396,0.4192,36,91,0.3956,130,305,0.4262,50,76,0.6579,7,99,106,42,12,9,35,41,418,0.1919,7.3333,7205,19905,1695,82,1159,1.2,0.2002,0.4777,5e-4,0.0434,0.1098,5e-4,0.1568,0.3679,5e-4,0.0603,0.0917,8e-4,0.0084,0.1194,0.1279,0.0507,0.0145,0.0109,0.0422,0.0495,0.5042,2e-4,296,3.3982
98,4446840,Wendell Carter,19,C,CHI,44,44,1110,546.0447,708.5227,0.1911,0.4933,180,371,0.4852,6,32,0.1875,174,339,0.5133,89,112,0.7946,87,220,307,78,26,58,65,152,455,0.3019,10.3409,7205,19905,1695,82,1159,1.2,0.1622,0.3342,4e-4,0.0054,0.0288,2e-4,0.1568,0.3054,5e-4,0.0802,0.1009,7e-4,0.0784,0.1982,0.2766,0.0703,0.0234,0.0523,0.0586,0.1369,0.4099,3e-4,645,6.0947
159,4221000,Kris Dunn,24,PG,CHI,46,44,1389,493.3794,764.7391,0.2015,0.4585,215,506,0.4249,34,96,0.3542,181,410,0.4415,55,69,0.7971,19,168,187,277,68,21,104,166,519,0.1364,11.2826,7205,19905,1695,82,1159,2.6635,0.1548,0.3643,3e-4,0.0245,0.0691,3e-4,0.1303,0.2952,3e-4,0.0396,0.0497,6e-4,0.0137,0.121,0.1346,0.1994,0.049,0.0151,0.0749,0.1195,0.3737,1e-4,663,6.2218
176,8470980,Cristiano Felicio,26,C,CHI,60,0,746,326.5735,405.45,0.143,0.5307,95,179,0.5307,0,4,0,95,175,0.5429,50,73,0.6849,79,139,218,37,11,7,33,69,240,0.4078,4,7205,19905,1695,82,1159,1.1212,0.1273,0.2399,7e-4,0,0.0054,0,0.1273,0.2346,7e-4,0.067,0.0979,9e-4,0.1059,0.1863,0.2922,0.0496,0.0147,0.0094,0.0442,0.0925,0.3217,5e-4,373,4.0417
231,1325531,Shaquille Harrison,25,PG,CHI,73,11,1430,454.4239,670.1781,0.1651,0.4601,184,426,0.4319,24,89,0.2697,160,337,0.4748,82,123,0.6667,33,189,222,139,89,30,60,124,474,0.2887,6.4932,7205,19905,1695,82,1159,2.3167,0.1287,0.2979,3e-4,0.0168,0.0622,2e-4,0.1119,0.2357,3e-4,0.0573,0.086,5e-4,0.0231,0.1322,0.1552,0.0972,0.0622,0.021,0.042,0.0867,0.3315,2e-4,611,5.8521
249,4500000,Justin Holiday,29,"SG, SG","CHI, MEM",82,77,2607,430.2836,993.7317,0.3147,0.4903,300,777,0.3861,162,465,0.3484,138,312,0.4423,95,106,0.8962,46,277,323,146,121,36,104,164,857,0.1364,10.4512,7205,19905,1695,82,1159,1.4038,0.1151,0.298,1e-4,0.0621,0.1784,1e-4,0.0529,0.1197,2e-4,0.0364,0.0407,3e-4,0.0176,0.1063,0.1239,0.056,0.0464,0.0138,0.0399,0.0629,0.3287,1e-4,891,7.7658
262,1991520,Chandler Hutchison,22,SF,CHI,44,14,895,350.3302,348.4318,0.1224,0.4928,96,209,0.4593,14,50,0.28,82,159,0.5157,23,38,0.6053,31,154,185,34,23,6,25,59,229,0.1818,5.2045,7205,19905,1695,82,1159,1.36,0.1073,0.2335,5e-4,0.0156,0.0559,3e-4,0.0916,0.1777,6e-4,0.0257,0.0425,7e-4,0.0346,0.1721,0.2067,0.038,0.0257,0.0067,0.0279,0.0659,0.2559,2e-4,324,3.6365
317,19500000,Zach LaVine,23,SG,CHI,63,62,2171,669.1354,1483.5873,0.305,0.5198,530,1135,0.467,120,321,0.3738,410,814,0.5037,312,375,0.832,40,254,294,283,60,26,215,140,1492,0.3304,23.6825,7205,19905,1695,82,1159,1.3163,0.2441,0.5228,2e-4,0.0553,0.1479,2e-4,0.1889,0.3749,2e-4,0.1437,0.1727,4e-4,0.0184,0.117,0.1354,0.1304,0.0276,0.012,0.099,0.0645,0.6872,2e-4,1272,10.1425
322,176250,Walter Lemon,26,PG,CHI,6,3,167,129.8355,101.3333,0.2665,0.4483,38,87,0.4368,2,5,0.4,36,82,0.439,8,11,0.7273,4,23,27,30,11,1,10,14,86,0.1264,14.3333,7205,19905,1695,82,1159,3,0.2275,0.521,0.0026,0.012,0.0299,0.0024,0.21560000000000001,0.491,0.0026,0.0479,0.0659,0.0044,0.024,0.1377,0.1617,0.1796,0.0659,0.006,0.0599,0.0838,0.515,8e-4,93,1.4261
334,14357750,Robin Lopez,30,C,CHI,74,36,1606,374.3767,901.7027,0.1864,0.5748,304,535,0.5682,7,31,0.2258,297,504,0.5893,89,123,0.7236,140,146,286,89,11,78,96,124,704,0.2299,9.5135,7205,19905,1695,82,1159,0.9271,0.1893,0.3331,4e-4,0.0044,0.0193,1e-4,0.1849,0.3138,4e-4,0.0554,0.0766,5e-4,0.0872,0.0909,0.1781,0.0554,0.0068,0.0486,0.0598,0.0772,0.4384,1e-4,807,7.21
350,4536120,Lauri Markkanen,21,PF,CHI,52,51,1682,649.18,1109.3654,0.2509,0.5057,342,795,0.4302,120,332,0.3614,222,463,0.4795,170,195,0.8718,74,396,470,75,37,33,85,122,974,0.2453,18.7308,7205,19905,1695,82,1159,0.8824,0.2033,0.4727,3e-4,0.0713,0.1974,2e-4,0.132,0.2753,3e-4,0.1011,0.1159,5e-4,0.044,0.2354,0.2794,0.0446,0.022,0.0196,0.0505,0.0725,0.5791,1e-4,1026,8.6326
429,3440356,Cameron Payne,24,"PG, PG","CHI, CLE",40,13,712,302.7603,328.875,0.3551,0.4865,96,223,0.4305,25,84,0.2976,71,139,0.5108,33,41,0.8049,13,59,72,106,28,9,45,64,250,0.1839,6.25,7205,19905,1695,82,1159,2.3556,0.1348,0.3132,6e-4,0.0351,0.118,4e-4,0.0997,0.1952,7e-4,0.0463,0.0576,0.0011,0.0183,0.0829,0.1011,0.1489,0.0393,0.0126,0.0632,0.0899,0.3511,3e-4,285,3.303
472,77250,Brandon Sampson,21,SG,CHI,14,2,214,118.1082,73.1429,0.1524,0.5583,28,60,0.4667,11,29,0.3793,17,31,0.5484,4,6,0.6667,3,13,16,10,8,3,12,19,71,0.1,5.0714,7205,19905,1695,82,1159,0.8333,0.1308,0.2804,0.0022,0.0514,0.1355,0.0018,0.0794,0.1449,0.0026,0.0187,0.028,0.0031,0.014,0.0607,0.0748,0.0467,0.0374,0.014,0.0561,0.0888,0.3318,5e-4,62,1.0521
471,85457,JaKarr Sampson,25,SF,CHI,4,0,127,133.5066,93,0.2314,0.5833,29,54,0.537,5,14,0.3571,24,40,0.6,17,21,0.8095,5,27,32,4,4,3,4,8,80,0.3889,20,7205,19905,1695,82,1159,1,0.2283,0.4252,0.0042,0.0394,0.1102,0.0028,0.189,0.315,0.0047,0.1339,0.1654,0.0064,0.0394,0.2126,0.252,0.0315,0.0315,0.0236,0.0315,0.063,0.6299,0.0031,90,1.3914
478,1544951,Wayne Selden,24,"SG, SG","CHI, MEM",75,13,1439,403.4192,535.9467,0.3734,0.4627,196,483,0.4058,55,174,0.3161,141,309,0.4563,67,92,0.7283,37,143,180,109,33,13,79,131,514,0.1905,6.8533,7205,19905,1695,82,1159,1.3797,0.1362,0.3356,3e-4,0.0382,0.1209,2e-4,0.098,0.2147,3e-4,0.0466,0.0639,5e-4,0.0257,0.0994,0.1251,0.0757,0.0229,0.009,0.0549,0.091,0.3572,1e-4,458,4.7144
529,77250,Tyler Ulis,23,PG,CHI,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7205,19905,1695,82,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,77250,Kadeem Allen,26,SG,NYK,19,1,416,235.0554,246.6316,0.1961,0.5213,65,141,0.461,17,36,0.4722,48,105,0.4571,42,54,0.7778,8,43,51,76,16,4,26,46,189,0.383,9.9474,7241,19780,1956,82,1151,2.9231,0.1562,0.3389,0.0011,0.0409,0.0865,0.0011,0.1154,0.2524,0.0011,0.101,0.1298,0.0019,0.0192,0.1034,0.1226,0.1827,0.0385,0.0096,0.0625,0.1106,0.4543,9e-4,222,2.7387
154,1378242,Damyean Dotson,24,SG,NYK,73,40,2004,521.1219,810.0274,0.1733,0.5057,290,698,0.4155,126,342,0.3684,164,356,0.4607,73,98,0.7449,34,228,262,135,58,10,71,135,779,0.1404,10.6712,7241,19780,1956,82,1151,1.9014,0.1447,0.3483,2e-4,0.0629,0.1707,2e-4,0.0818,0.1776,2e-4,0.0364,0.0489,4e-4,0.017,0.1138,0.1307,0.0674,0.0289,0.005,0.0354,0.0674,0.3887,1e-4,740,6.7562
193,67370,Billy Garrett,24,SG,NYK,4,0,63,47.1115,21.5,0.2088,0.4074,11,27,0.4074,0,8,0,11,19,0.5789,4,4,1,0,3,3,7,1,1,2,3,26,0.1481,6.5,7241,19780,1956,82,1151,3.5,0.1746,0.4286,0.0065,0,0.127,0,0.1746,0.3016,0.0092,0.0635,0.0635,0.0159,0,0.0476,0.0476,0.1111,0.0159,0.0159,0.0317,0.0476,0.4127,0.0024,20,0.4504
241,6500000,Mario Hezonja,23,SF,NYK,58,24,1206,446.1298,601.4828,0.2135,0.4569,191,464,0.4116,42,152,0.2763,149,312,0.4776,87,114,0.7632,28,211,239,88,57,8,88,110,511,0.2457,8.8103,7241,19780,1956,82,1151,1,0.1584,0.3847,3e-4,0.0348,0.126,2e-4,0.1235,0.2587,4e-4,0.0721,0.0945,6e-4,0.0232,0.175,0.1982,0.073,0.0473,0.0066,0.073,0.0912,0.4237,2e-4,515,5.148
242,77250,Isaiah Hicks,24,PF,NYK,3,0,32,45.3681,19.6667,0.1496,0.5,4,8,0.5,0,0,0,4,8,0.5,4,5,0.8,2,5,7,2,1,3,1,5,12,0.625,4,7241,19780,1956,82,1151,2,0.125,0.25,0.0156,0,0,0,0.125,0.25,0.0156,0.125,0.1562,0.025,0.0625,0.1562,0.2188,0.0625,0.0312,0.0938,0.0312,0.1562,0.375,0.0195,19,0.4334
308,3744840,Kevin Knox,19,PF,NYK,75,57,2158,565.2674,805.48,0.2234,0.4382,338,914,0.3698,125,364,0.3434,213,550,0.3873,162,226,0.7168,61,274,335,82,43,24,114,175,963,0.2473,12.84,7241,19780,1956,82,1151,0.7193,0.1566,0.4235,2e-4,0.0579,0.1687,2e-4,0.0987,0.2549,2e-4,0.0751,0.1047,3e-4,0.0283,0.127,0.1552,0.038,0.0199,0.0111,0.0528,0.0811,0.4462,1e-4,693,6.4318
310,1619260,Luke Kornet,23,PF,NYK,46,18,784,369.1291,395.4565,0.179,0.5018,107,283,0.3781,70,193,0.3627,37,90,0.4111,38,46,0.8261,28,107,135,54,27,42,25,41,322,0.1625,7,7241,19780,1956,82,1151,2.16,0.1365,0.361,5e-4,0.0893,0.2462,5e-4,0.0472,0.1148,5e-4,0.0485,0.0587,0.0011,0.0357,0.1365,0.1722,0.0689,0.0344,0.0536,0.0319,0.0523,0.4107,2e-4,371,4.0254
391,4294479,Emmanuel Mudiay,22,PG,NYK,59,42,1607,562.5384,904.6271,0.2559,0.4926,330,740,0.4459,69,210,0.3286,261,530,0.4925,144,186,0.7742,33,163,196,228,43,19,140,103,873,0.2514,14.7966,7241,19780,1956,82,1151,1.6286,0.2054,0.4605,3e-4,0.0429,0.1307,2e-4,0.1624,0.3298,3e-4,0.0896,0.1157,5e-4,0.0205,0.1014,0.122,0.1419,0.0268,0.0118,0.0871,0.0641,0.5432,2e-4,767,6.9403
406,4155720,Frank Ntilikina,20,PG,NYK,43,16,904,310.5386,302.6977,0.1661,0.3954,95,282,0.3369,33,115,0.287,62,167,0.3713,23,30,0.7667,12,75,87,121,30,14,56,104,246,0.1064,5.7209,7241,19780,1956,82,1151,2.1607,0.1051,0.3119,4e-4,0.0365,0.1272,3e-4,0.0686,0.1847,4e-4,0.0254,0.0332,8e-4,0.0133,0.083,0.0962,0.1338,0.0332,0.0155,0.0619,0.115,0.2721,1e-4,248,2.9759
461,1485440,Mitchell Robinson,20,C,NYK,66,19,1360,647.8319,1014.4697,0.1212,0.6942,202,291,0.6942,0,0,0,202,291,0.6942,81,135,0.6,177,246,423,37,52,161,35,217,485,0.4639,7.3485,7241,19780,1956,82,1151,1.0571,0.1485,0.214,5e-4,0,0,0,0.1485,0.214,5e-4,0.0596,0.0993,4e-4,0.1301,0.1809,0.311,0.0272,0.0382,0.1184,0.0257,0.1596,0.3566,3e-4,980,8.3407
514,7119650,Lance Thomas,30,PF,NYK,46,17,783,173.2538,244.4783,0.1293,0.4518,78,197,0.3959,22,79,0.2785,56,118,0.4746,27,36,0.75,21,96,117,27,17,7,24,83,205,0.1827,4.4565,7241,19780,1956,82,1151,1.125,0.0996,0.2516,5e-4,0.0281,0.1009,4e-4,0.0715,0.1507,6e-4,0.0345,0.046,0.001,0.0268,0.1226,0.1494,0.0345,0.0217,0.0089,0.0307,0.106,0.2618,2e-4,221,2.7294
524,3382000,Allonzo Trier,23,SG,NYK,64,3,1459,487.4065,721.1875,0.2145,0.4981,232,518,0.4479,52,132,0.3939,180,386,0.4663,179,223,0.8027,31,166,197,119,28,14,116,117,695,0.4305,10.8594,7241,19780,1956,82,1151,1.0259,0.159,0.355,3e-4,0.0356,0.0905,3e-4,0.1234,0.2646,3e-4,0.1227,0.1528,6e-4,0.0212,0.1138,0.135,0.0816,0.0192,0.0096,0.0795,0.0802,0.4764,3e-4,607,5.8233
534,1621415,Noah Vonleh,23,PF,NYK,68,57,1722,604.46,1045.7059,0.1481,0.5227,207,440,0.4705,46,137,0.3358,161,303,0.5314,111,156,0.7115,113,415,528,129,46,51,88,174,571,0.3545,8.3971,7241,19780,1956,82,1151,1.4659,0.1202,0.2555,3e-4,0.0267,0.0796,2e-4,0.0935,0.176,3e-4,0.0645,0.0906,4e-4,0.0656,0.241,0.3066,0.0749,0.0267,0.0296,0.0511,0.101,0.3316,2e-4,959,8.2062
6,77250,Deng Adel,21,SF,CLE,19,3,194,69.979,35.6842,0.0986,0.3889,11,36,0.3056,6,23,0.2609,5,13,0.3846,4,4,1,3,16,19,5,1,4,6,13,32,0.1111,1.6842,7184,19755,1694,82,1106,0.8333,0.0567,0.1856,0.0016,0.0309,0.1186,0.0013,0.0258,0.067,0.002,0.0206,0.0206,0.0052,0.0155,0.0825,0.0979,0.0258,0.0052,0.0206,0.0309,0.067,0.1649,6e-4,30,0.6104
60,77250,Jaron Blossomgame,25,SF,CLE,27,4,439,204.4858,177.5926,0.1222,0.4906,47,106,0.4434,10,39,0.2564,37,67,0.5522,10,13,0.7692,26,72,98,13,7,8,11,20,114,0.1226,4.2222,7184,19755,1694,82,1106,1.1818,0.1071,0.2415,0.001,0.0228,0.0888,6e-4,0.0843,0.1526,0.0013,0.0228,0.0296,0.0018,0.0592,0.164,0.2232,0.0296,0.0159,0.0182,0.0251,0.0456,0.2597,3e-4,167,2.2122
114,12500000,Jordan Clarkson,26,SG,CLE,81,0,2214,567.4559,1217.3333,0.2764,0.5093,529,1180,0.4483,144,445,0.3236,385,735,0.5238,162,192,0.8438,82,188,270,196,57,13,135,112,1364,0.1627,16.8395,7184,19755,1694,82,1106,1.4519,0.2389,0.533,2e-4,0.065,0.201,1e-4,0.1739,0.332,2e-4,0.0732,0.0867,4e-4,0.037,0.0849,0.122,0.0885,0.0257,0.0059,0.061,0.0506,0.6161,1e-4,1084,8.9961
188,2393887,Channing Frye,35,C,CLE,36,6,341,42.9743,134.6389,0.1746,0.5043,43,117,0.3675,32,79,0.4051,11,38,0.2895,11,14,0.7857,4,48,52,20,6,5,13,44,129,0.1197,3.5833,7184,19755,1694,82,1106,1.5385,0.1261,0.3431,0.0011,0.0938,0.2317,0.0012,0.0323,0.1114,8e-4,0.0323,0.0411,0.0023,0.0117,0.1408,0.1525,0.0587,0.0176,0.0147,0.0381,0.129,0.3783,4e-4,122,1.748
251,77250,John Holland,30,SF,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7184,19755,1694,82,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,77250,Jalen Jones,25,SF,CLE,16,0,214,123.9507,88.5,0.1673,0.5,26,62,0.4194,10,28,0.3571,16,34,0.4706,19,27,0.7037,11,23,34,7,9,2,8,27,81,0.4355,5.0625,7184,19755,1694,82,1106,0.875,0.1215,0.2897,0.002,0.0467,0.1308,0.0017,0.0748,0.1589,0.0022,0.0888,0.1262,0.0033,0.0514,0.1075,0.1589,0.0327,0.0421,0.0093,0.0374,0.1262,0.3785,0.002,81,1.2857
336,24119025,Kevin Love,30,PF,CLE,22,21,598,269.7933,485.0909,0.2743,0.4788,109,283,0.3852,53,147,0.3605,56,136,0.4118,103,114,0.9035,33,206,239,48,6,5,42,54,374,0.4028,17,7184,19755,1694,82,1106,1.1429,0.1823,0.4732,6e-4,0.0886,0.2458,6e-4,0.0936,0.2274,7e-4,0.1722,0.1906,0.0015,0.0552,0.3445,0.3997,0.0803,0.01,0.0084,0.0702,0.0903,0.6254,7e-4,445,4.6137
398,2272390,Larry Nance,26,C,CLE,67,30,1795,583.7051,1263.5522,0.1547,0.5543,249,479,0.5198,33,98,0.3367,216,381,0.5669,96,134,0.7164,168,384,552,214,100,40,97,192,627,0.2797,9.3582,7184,19755,1694,82,1106,2.2062,0.1387,0.2669,3e-4,0.0184,0.0546,2e-4,0.1203,0.2123,3e-4,0.0535,0.0747,4e-4,0.0936,0.2139,0.3075,0.1192,0.0557,0.0223,0.054,0.107,0.3493,2e-4,1168,9.514
410,1512601,David Nwaba,26,SG,CLE,51,14,984,346.7035,440.4314,0.1459,0.5267,126,262,0.4809,24,75,0.32,102,187,0.5455,58,85,0.6824,41,122,163,54,36,17,29,106,334,0.3244,6.549,7184,19755,1694,82,1106,1.8621,0.128,0.2663,5e-4,0.0244,0.0762,3e-4,0.1037,0.19,6e-4,0.0589,0.0864,7e-4,0.0417,0.124,0.1657,0.0549,0.0366,0.0173,0.0295,0.1077,0.3394,3e-4,412,4.3547
419,2775000,Cedi Osman,23,SF,CLE,76,75,2444,608.7922,1088.5,0.1857,0.5036,360,844,0.4265,130,374,0.3476,230,470,0.4894,141,181,0.779,45,312,357,195,60,11,114,195,991,0.2145,13.0395,7184,19755,1694,82,1106,1.7105,0.1473,0.3453,2e-4,0.0532,0.153,1e-4,0.0941,0.1923,2e-4,0.0577,0.0741,3e-4,0.0184,0.1277,0.1461,0.0798,0.0245,0.0045,0.0466,0.0798,0.4055,1e-4,976,8.3151
479,4073760,Collin Sexton,20,PG,CLE,82,72,2605,649.5763,1169.7439,0.2523,0.4797,519,1206,0.4303,119,296,0.402,400,910,0.4396,214,255,0.8392,57,179,236,243,44,6,185,186,1371,0.2114,16.7195,7184,19755,1694,82,1106,1.3135,0.1992,0.463,2e-4,0.0457,0.1136,2e-4,0.1536,0.3493,2e-4,0.0821,0.0979,3e-4,0.0219,0.0687,0.0906,0.0933,0.0169,0.0023,0.071,0.0714,0.5263,1e-4,987,8.3853
486,76236,Kobi Simmons,21,PG,CLE,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7184,19755,1694,82,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,14720000,JR Smith,33,SG,CLE,11,4,222,46.4195,72,0.1859,0.4177,27,79,0.3418,12,39,0.3077,15,40,0.375,8,10,0.8,0,18,18,21,11,3,11,19,74,0.1266,6.7273,7184,19755,1694,82,1106,1.9091,0.1216,0.3559,0.0015,0.0541,0.1757,0.0014,0.0676,0.1802,0.0017,0.036,0.045,0.0036,0,0.0811,0.0811,0.0946,0.0495,0.0135,0.0495,0.0856,0.3333,6e-4,62,1.0521
